#

#
# Results on Monday January 18 2021 16:05:40 UTC.
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36
# Design number was non-random = 37
#
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,1,0,intro,NULL,PennController,0,_Trial_,Start,1610985110664,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,1,0,intro,NULL,Html,consent,consent,checked,1610985152709,checkbox
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,1,0,intro,NULL,PennController,0,_Trial_,End,1610985152711,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,2,0,form,NULL,PennController,1,_Trial_,Start,1610985152723,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,2,0,form,NULL,Html,demographics,age,20,1610985194980,text input
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,2,0,form,NULL,Html,demographics,profese,Hispanistika na FFUK%2C malba na AVU,1610985194980,text input
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,2,0,form,NULL,Html,demographics,gender,žena,1610985194982,radio button
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,2,0,form,NULL,Html,demographics,education,highw,1610985194982,radio button
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,2,0,form,NULL,Html,demographics,readingProb,no,1610985194982,radio button
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,2,0,form,NULL,Html,demographics,lg,cs,1610985194982,radio button
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,2,0,form,NULL,PennController,1,_Trial_,End,1610985194983,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,3,0,prePractice,NULL,PennController,2,_Trial_,Start,1610985194988,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,3,0,prePractice,NULL,PennController,2,_Trial_,End,1610985222961,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,4,0,practice1,NULL,PennController,3,_Trial_,Start,1610985222967,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,4,0,practice1,NULL,Scale,anoNe,Choice,dává smysl,1610985227762,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,4,0,practice1,NULL,PennController,3,_Trial_,End,1610985228281,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,5,0,practice2,NULL,PennController,4,_Trial_,Start,1610985228306,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,5,0,practice2,NULL,Scale,anoNe,Choice,nedává smysl,1610985232279,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,5,0,practice2,NULL,PennController,4,_Trial_,End,1610985232792,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,6,0,afterPractice,NULL,PennController,5,_Trial_,Start,1610985232808,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,6,0,afterPractice,NULL,PennController,5,_Trial_,End,1610985239664,NULL
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Item.
# 14. Answer.correct.
# 15. Comments.
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,54,0,experiment,NULL,PennController,55,_Trial_,Start,1610985239670,5_RA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,54,0,experiment,NULL,Scale,anoNe,Choice,nedává smysl,1610985243708,5_RA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,54,0,experiment,NULL,PennController,55,_Trial_,End,1610985244218,5_RA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,125,0,experiment,NULL,PennController,126,_Trial_,Start,1610985244224,22_RG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,125,0,experiment,NULL,Scale,anoNe,Choice,dává smysl,1610985247349,22_RG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,125,0,experiment,NULL,PennController,126,_Trial_,End,1610985247863,22_RG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,74,0,experiment,NULL,PennController,75,_Trial_,Start,1610985247880,25_RA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,74,0,experiment,NULL,Scale,anoNe,Choice,nedává smysl,1610985251881,25_RA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,74,0,experiment,NULL,PennController,75,_Trial_,End,1610985252394,25_RA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,86,0,experiment,NULL,PennController,87,_Trial_,Start,1610985252406,26_RA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,86,0,experiment,NULL,Scale,anoNe,Choice,nedává smysl,1610985256735,26_RA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,86,0,experiment,NULL,PennController,87,_Trial_,End,1610985257245,26_RA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,39,0,experiment,NULL,PennController,40,_Trial_,Start,1610985257255,16_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,39,0,experiment,NULL,Scale,anoNe,Choice,dává smysl,1610985261148,16_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,39,0,experiment,NULL,PennController,40,_Trial_,End,1610985261659,16_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,95,0,experiment,NULL,PennController,96,_Trial_,Start,1610985261669,19_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,95,0,experiment,NULL,Scale,anoNe,Choice,dává smysl,1610985267674,19_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,95,0,experiment,NULL,PennController,96,_Trial_,End,1610985268188,19_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,113,0,experiment,NULL,PennController,114,_Trial_,Start,1610985268203,29_RG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,113,0,experiment,NULL,Scale,anoNe,Choice,dává smysl,1610985272777,29_RG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,113,0,experiment,NULL,PennController,114,_Trial_,End,1610985273287,29_RG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,59,0,experiment,NULL,PennController,60,_Trial_,Start,1610985273297,6_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,59,0,experiment,NULL,Scale,anoNe,Choice,dává smysl,1610985278826,6_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,59,0,experiment,NULL,PennController,60,_Trial_,End,1610985279343,6_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,68,0,experiment,NULL,PennController,69,_Trial_,Start,1610985279360,7_TA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,68,0,experiment,NULL,Scale,anoNe,Choice,nedává smysl,1610985283400,7_TA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,68,0,experiment,NULL,PennController,69,_Trial_,End,1610985283915,7_TA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,23,0,experiment,NULL,PennController,24,_Trial_,Start,1610985283934,1_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,23,0,experiment,NULL,Scale,anoNe,Choice,dává smysl,1610985287254,1_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,23,0,experiment,NULL,PennController,24,_Trial_,End,1610985287759,1_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,62,0,experiment,NULL,PennController,63,_Trial_,Start,1610985287763,6_RA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,62,0,experiment,NULL,Scale,anoNe,Choice,nedává smysl,1610985291735,6_RA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,62,0,experiment,NULL,PennController,63,_Trial_,End,1610985292247,6_RA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,15,0,experiment,NULL,PennController,16,_Trial_,Start,1610985292264,11_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,15,0,experiment,NULL,Scale,anoNe,Choice,dává smysl,1610985296712,11_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,15,0,experiment,NULL,PennController,16,_Trial_,End,1610985297225,11_TG,TRUE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,64,0,experiment,NULL,PennController,65,_Trial_,Start,1610985297229,15_TA,FALSE,NULL
1610985941,fb4b46785fa9ac2ba8f8aff0635e7f45,PennController,64,0,experiment,NULL,Scale,anoNe,Choice,nedává smysl,1610985301104,15_TA,FALSE,NULL
