"obávat";5221;5113;0.9793143076039073
"objevit";32222;22761;0.7063807336602321
"objevovat";10061;8498;0.8446476493390319
"obrátit";12159;9041;0.743564437864956
"ocitnout";6374;6280;0.9852525886413555
"odehrávat";4121;4035;0.9791312788158214
"otevřít";28531;4920;0.17244400827170447
"otočit";15355;11349;0.7391077824812765
"ozvat";10935;10797;0.9873799725651577
"podařit";24603;24429;0.9929276917449091
"podílet";7370;7316;0.9926729986431478
"podívat";34361;31607;0.9198509938593172
"podobat";4353;4195;0.9637031932000919
"pohybovat";13022;12122;0.9308861925971433
"pokoušet";9222;8104;0.8787681630882672
"pokusit";12334;11447;0.9280849683800876
"posadit";9291;7814;0.8410289527499731
"postarat";5953;5393;0.9059297833025365
"postavit";21196;7334;0.3460086808831855
"používat";25136;6951;0.276535646085296
"povést";6568;5931;0.9030146163215591
"probudit";6689;4130;0.6174316041261773
"projevit";6939;4572;0.6588845654993515
"projevovat";6176;4594;0.7438471502590673
"ptát";18191;17780;0.9774064097630697
"pustit";15933;6130;0.38473608234481893
"rozhodnout";33403;22170;0.6637128401640571
"říkat";99346;8796;0.08853904535663237
"sejít";8642;6193;0.7166165239527887
"setkat";11068;10864;0.9815684857246115
"setkávat";4264;4221;0.9899155722326454
"seznámit";6266;4465;0.7125758059368018
"smát";10891;10389;0.9539068956018731
"snažit";45894;43586;0.9497102017692944
"soustředit";7061;5821;0.8243874805268375
"starat";8605;8401;0.9762928529924463
"stát";182776;73226;0.400632468157745
"stávat";12289;11131;0.9057693872568964
"těšit";12774;9973;0.7807264756536715
"tvářit";4338;4146;0.9557399723374828
"týkat";13853;13779;0.9946581967804807
"účastnit";4263;4189;0.9826413323950269
"učit";11331;6245;0.5511428823581326
"ukázat";32018;9600;0.2998313448685115
"uskutečnit";6640;4577;0.6893072289156627
"usmát";12232;12013;0.9820961412688032
"usmívat";6469;6248;0.9658370690987788
"věnovat";21238;11139;0.5244844147283172
"vracet";14208;12250;0.8621903153153153
"vrátit";46132;38104;0.8259776294112546
"vydat";21220;10880;0.5127238454288408
"vyhnout";6318;5789;0.9162709718265274
"vyskytovat";7184;7090;0.9869153674832962
"zabývat";10882;10784;0.9909943025179195
"začít";98617;7196;0.07296916353164262
"zajímat";16137;4995;0.30953708867819296
"zasmát";6126;5992;0.9781260202415932
"zastavit";20708;10384;0.5014487154722812
"zbavit";8287;5442;0.6566912030891758
"zdát";29975;29603;0.9875896580483736
"zeptat";35240;34404;0.9762769580022701
"změnit";26276;12202;0.4643781397472979
"zúčastnit";5480;5399;0.9852189781021898
"zvednout";17969;4882;0.27169013300684514
"brát";23660;1380;0.058326289095519866
"být";4044082;1540;0.0003808033566084961
"čekat";48386;1517;0.03135204397966354
"dělit";4357;2062;0.4732614184071609
"dokázat";58783;1421;0.024173655648741982
"dopustit";3338;2024;0.6063511084481725
"dovědět";1444;1371;0.9494459833795014
"hádat";3292;1917;0.5823207776427703
"hnát";3120;1426;0.45705128205128204
"hýbat";2704;1860;0.6878698224852071
"chlubit";1584;1527;0.9640151515151515
"chvět";2014;1920;0.9533267130089375
"chytit";7144;1501;0.21010638297872342
"jít";160655;1929;0.012007095950950794
"lesknout";1580;1551;0.9816455696202532
"natáhnout";5978;2070;0.34626965540314486
"nést";12988;1527;0.1175700646750847
"očekávat";12181;1683;0.13816599622362696
"odrazit";1929;1380;0.7153965785381027
"odstěhovat";1640;1486;0.9060975609756098
"odvíjet";1489;1390;0.9335124244459369
"omluvit";2708;2063;0.7618168389955687
"orientovat";2192;1407;0.6418795620437956
"otáčet";3160;1967;0.6224683544303797
"otevírat";4385;1655;0.3774230330672748
"označovat";6372;1460;0.22912743251726303
"oženit";2235;2050;0.9172259507829977
"plést";2639;1469;0.5566502463054187
"pochlubit";1640;1570;0.9573170731707317
"ponořit";2360;1393;0.5902542372881356
"posunout";4177;1789;0.4282978214029208
"potýkat";1900;1863;0.9805263157894737
"poznat";19220;1412;0.07346514047866805
"pracovat";36219;1348;0.037218034733151106
"procházet";8706;1698;0.19503790489317713
"propadnout";3379;1391;0.41166025451316957
"prosadit";4730;2116;0.44735729386892176
"protáhnout";2719;1531;0.5630746598013976
"provádět";9214;1899;0.20609941393531583
"předpokládat";11947;1692;0.1416255126810078
"přibližovat";2396;1346;0.5617696160267112
"přihodit";2154;1788;0.83008356545961
"přizpůsobit";3336;1537;0.46073141486810554
"rodit";2683;1776;0.6619455833022736
"rozejít";1913;1847;0.9654992158912703
"rozhlížet";2171;2115;0.9742054352832796
"rozhodovat";6598;1776;0.2691724765080327
"rozjet";3117;2056;0.6596085980109079
"rozpadnout";1584;1522;0.9608585858585859
"rozplakat";1533;1351;0.8812785388127854
"rozvíjet";4301;1611;0.37456405487096023
"řešit";16016;1365;0.08522727272727272
"řítit";1464;1426;0.9740437158469946
"shodovat";1953;1934;0.9902713773681515
"scházet";4291;2079;0.48450244698205547
"schovat";3988;1478;0.37061183550651955
"sklonit";2944;1747;0.5934103260869565
"smět";18462;2058;0.11147221319467013
"smířit";2387;2097;0.8785085881860075
"snižovat";4868;1372;0.2818405916187346
"spokojit";1959;1695;0.8652373660030628
"spolehnout";1462;1358;0.9288645690834473
"stáhnout";7100;1870;0.2633802816901408
"stavět";6364;1789;0.2811125078566939
"stavit";4317;1954;0.45262914060690296
"stěhovat";1794;1492;0.8316610925306578
"střídat";3224;1706;0.5291563275434243
"trápit";5762;1613;0.2799375216938563
"trefit";3499;1501;0.4289797084881395
"udělat";60014;2018;0.033625487386276534
"udržet";9717;1933;0.1989297108160955
"ujistit";3795;1386;0.3652173913043478
"ulevit";2571;1560;0.6067677946324388
"uplatňovat";2781;1552;0.5580726357425386
"ušklíbnout";1582;1571;0.993046776232617
"uvidět";17862;1420;0.07949837644160788
"uvolnit";5157;2049;0.3973240255962769
"válet";1770;1348;0.7615819209039548
"valit";1661;1359;0.8181818181818182
"vést";43036;1969;0.045752393345106425
"vydávat";6626;1922;0.2900694234832478
"vyjadřovat";5474;1999;0.3651808549506759
"vypořádat";1750;1557;0.8897142857142857
"vypravit";2779;1823;0.6559913637999281
"vyptávat";1957;1861;0.9509453244762391
"vytratit";1608;1558;0.9689054726368159
"vytvořit";20762;1823;0.08780464309796744
"využívat";15875;2077;0.13083464566929134
"vyvinout";4379;1657;0.37839689426809775
"vyznat";2016;1823;0.904265873015873
"vzpamatovat";1975;1846;0.9346835443037975
"zahledět";1468;1424;0.9700272479564033
"zamračit";1936;1889;0.9757231404958677
"zbláznit";1898;1526;0.804004214963119
"zdržet";1921;1405;0.7313899010931806
"zhroutit";2052;1986;0.9678362573099415
"zlepšit";4614;2035;0.441048981361075
"zmiňovat";2892;1368;0.4730290456431535
"zrodit";1977;1716;0.8679817905918058
"ztrácet";7363;1606;0.2181176151025397
"dávat";29075;1217;0.04185726569217541
"dočíst";1709;1208;0.7068461088355764
"dohadovat";1081;991;0.9167437557816837
"dochovat";1126;1001;0.88898756660746
"doporučovat";6650;1302;0.1957894736842105
"dožít";1406;1184;0.8421052631578947
"hledat";25935;1112;0.04287642182379024
"hnout";2184;1215;0.5563186813186813
"honit";2169;1190;0.5486399262332873
"hovořit";10724;1304;0.12159641924654979
"hrnout";1236;1119;0.9053398058252428
"chopit";1326;1257;0.9479638009049773
"inspirovat";3629;1184;0.3262606778726922
"jet";26053;1044;0.04007216059570875
"koukat";5903;1124;0.19041165509063188
"léčit";3116;947;0.30391527599486523
"loučit";1351;1323;0.9792746113989638
"milovat";16776;1234;0.07355746304244158
"mísit";1154;989;0.8570190641247833
"najíst";1532;1143;0.7460835509138382
"naplnit";5143;1033;0.20085553179078358
"naskytnout";1104;1095;0.9918478260869565
"nastěhovat";1213;1047;0.8631492168178071
"nudit";1789;1108;0.6193404136389045
"oblékat";1891;964;0.5097831835007932
"odlišovat";1739;1056;0.6072455434157562
"odvrátit";2768;1157;0.4179913294797688
"osvědčit";1414;1254;0.8868458274398868
"otázat";1115;1108;0.9937219730941704
"pamatovat";12979;1169;0.09006857230911472
"platit";28533;1111;0.03893737076367715
"podávat";6692;953;0.1424088463837418
"podělit";1440;1333;0.9256944444444445
"podepsat";6441;1124;0.1745070641204782
"podivit";1283;1275;0.9937646141855028
"potit";1051;953;0.9067554709800191
"potvrdit";11464;1191;0.10389043963712491
"pousmát";1047;1030;0.9837631327602674
"pouštět";3674;1318;0.3587370713119216
"prát";2028;1060;0.5226824457593688
"probouzet";1775;1008;0.5678873239436619
"probrat";3190;1345;0.4216300940438871
"prodat";8238;1128;0.1369264384559359
"projít";14487;979;0.06757782839787396
"promítat";1778;1034;0.5815523059617548
"provdat";1207;973;0.8061309030654515
"přestat";16867;1082;0.06414892986304618
"přidávat";3621;1211;0.33443800055233364
"rovnat";1469;1069;0.7277059223961879
"rozdělit";6756;988;0.14624037892243932
"rozkládat";1667;1230;0.7378524295140971
"rozpadat";1114;1032;0.926391382405745
"rozplynout";1020;958;0.9392156862745098
"rozsvítit";2327;940;0.4039535883111302
"rozšiřovat";2864;1043;0.3641759776536313
"rozvést";1454;1020;0.7015130674002751
"rozzářit";1296;1018;0.7854938271604939
"rýsovat";1243;1099;0.8841512469831054
"řadit";2954;1283;0.43432633716993907
"říci";180576;1222;0.006767233740917951
"schovávat";2357;1210;0.5133644463300806
"sklánět";1265;1044;0.825296442687747
"specializovat";1135;1081;0.9524229074889868
"spoléhat";2832;946;0.3340395480225989
"spustit";7053;942;0.13356018715440238
"střetnout";1123;1111;0.9893143365983972
"stýkat";1233;1176;0.9537712895377128
"stýskat";1378;1238;0.8984034833091437
"svézt";1345;1014;0.753903345724907
"tvořit";21495;1298;0.060386136310769944
"tyčit";1038;1030;0.9922928709055877
"ubránit";1447;1100;0.7601935038009675
"ucházet";1099;1062;0.9663330300272975
"uchýlit";973;941;0.9671120246659815
"ukrývat";1822;1018;0.5587266739846323
"uplatnit";3065;1283;0.4185970636215334
"utkat";1407;1263;0.8976545842217484
"uvádět";10952;1343;0.12262600438276114
"užívat";8893;1063;0.11953221634993816
"vdát";1127;1012;0.8979591836734694
"vsadit";3273;1210;0.3696914146043385
"vybavit";7129;1039;0.1457427409173797
"vyskytnout";1155;1138;0.9852813852813853
"vyspat";1536;1313;0.8548177083333334
"vyšplhat";1722;1147;0.6660859465737514
"vytvářet";12299;1159;0.09423530368322627
"vzdálit";1822;956;0.5246981339187706
"vzdalovat";1290;1108;0.8589147286821706
"vzdávat";1703;1063;0.624192601291838
"začínat";24735;1188;0.04802910855063675
"zachvět";1313;1285;0.9786747905559787
"zamlouvat";1060;1013;0.9556603773584905
"zapsat";4211;1229;0.2918546663500356
"zařadit";5549;1063;0.19156604793656515
"zatvářit";1343;1322;0.9843633655994043
"zavřít";11604;1331;0.114701826956222
"zdržovat";1813;1140;0.628792057363486
"zlepšovat";2277;964;0.4233640755379886
"zranit";2952;1029;0.3485772357723577
"zřítit";1182;1147;0.9703891708967851
"angažovat";1371;926;0.675419401896426
"děsit";2415;725;0.3002070393374741
"dozvídat";818;812;0.9926650366748166
"dožadovat";842;817;0.9703087885985748
"drát";3810;886;0.2325459317585302
"hemžit";828;807;0.9746376811594203
"houpat";1090;835;0.7660550458715596
"chodit";30082;824;0.027391795758260753
"jezdit";14242;708;0.04971211908439826
"koupat";1193;904;0.757753562447611
"krčit";1436;715;0.4979108635097493
"leknout";971;925;0.952626158599382
"lepit";1277;743;0.581832419733751
"motat";897;811;0.9041248606465998
"mračit";747;714;0.9558232931726908
"nabídnout";13898;744;0.053532882429126495
"naklánět";1002;809;0.8073852295409182
"napřímit";893;772;0.864501679731243
"narovnat";1558;921;0.5911424903722722
"obléknout";2475;854;0.34505050505050505
"obtěžovat";2163;722;0.3337956541840037
"ocitat";880;875;0.9943181818181818
"octnout";832;809;0.9723557692307693
"odebrat";2294;906;0.3949433304272014
"odhadovat";3400;918;0.27
"odhodlat";1172;862;0.735494880546075
"odvažovat";893;750;0.8398656215005599
"odvolat";3090;784;0.2537216828478964
"ohlížet";959;912;0.9509906152241918
"ohradit";899;828;0.9210233592880979
"omezit";5574;798;0.14316469321851452
"omezovat";3273;925;0.28261533761075464
"otřást";1996;911;0.4564128256513026
"ovládat";5895;871;0.1477523324851569
"pěstovat";3090;813;0.26310679611650484
"plazit";906;858;0.9470198675496688
"pohádat";790;765;0.9683544303797469
"potkávat";1867;801;0.42903053026245314
"poučit";1819;884;0.48598130841121495
"prezentovat";3294;817;0.24802671523983
"probírat";2431;770;0.3167420814479638
"prodírat";832;775;0.9314903846153846
"prokázat";5747;719;0.12510875239255265
"proměňovat";1307;772;0.5906656465187452
"prosazovat";2852;872;0.30575035063113604
"proslavit";1508;900;0.596816976127321
"přenášet";2721;745;0.27379639838294745
"přenést";3433;823;0.23973201281677833
"přesouvat";1178;782;0.6638370118845501
"přijít";79115;831;0.010503697149718765
"pyšnit";957;927;0.9686520376175548
"realizovat";5286;751;0.14207340143776012
"rozčilovat";1379;730;0.5293691080493111
"rozhostit";827;824;0.9963724304715841
"rozplývat";840;805;0.9583333333333334
"rozumět";14752;852;0.05775488069414317
"rozvinout";1700;730;0.4294117647058823
"shromáždit";1937;816;0.4212700051626226
"snášet";5804;774;0.13335630599586493
"snést";3116;759;0.24358151476251605
"soustřeďovat";971;815;0.839340885684861
"splnit";6732;771;0.11452762923351159
"spojovat";5903;745;0.1262070133830256
"srazit";3085;777;0.2518638573743922
"stahovat";2065;768;0.37191283292978206
"svěřovat";1179;812;0.6887192536047498
"tajit";2138;825;0.38587464920486436
"tlačit";4090;854;0.20880195599022006
"třpytit";773;751;0.9715394566623544
"ubírat";1359;851;0.6261957321559971
"udát";881;835;0.9477866061293984
"udržovat";6132;711;0.1159491193737769
"uklonit";872;834;0.9564220183486238
"umístit";7591;877;0.11553155052035305
"utopit";1276;852;0.6677115987460815
"uzavřít";8342;833;0.09985614960441141
"vařit";5414;777;0.143516808274843
"vázat";2927;903;0.30850700375811413
"vídat";2171;762;0.35099032703823124
"vložit";5733;835;0.14564800279085993
"vrhat";2209;904;0.40923494794024445
"vykašlat";862;780;0.9048723897911833
"vymykat";748;729;0.9745989304812834
"vyrovnávat";1285;844;0.6568093385214008
"vyvarovat";933;839;0.8992497320471597
"vzbudit";4312;914;0.21196660482374768
"zabít";11571;767;0.06628640566934578
"zalíbit";841;793;0.9429250891795482
"zapomenout";18488;719;0.038890090869753355
"zasloužit";6008;787;0.13099201065246338
"zastavovat";1790;746;0.41675977653631285
"zavázat";1535;772;0.5029315960912052
"zhoršit";1428;849;0.5945378151260504
"zhoršovat";1371;790;0.5762217359591539
"zjevit";1046;936;0.8948374760994264
"zjistit";26639;781;0.029317917339239462
"zlomit";3138;745;0.2374123645634162
"zmoci";1377;797;0.5787944807552651
"zvětšovat";1253;774;0.6177174780526736
"žít";40762;877;0.021515136646876994
"diskutovat";2858;578;0.20223932820153953
"domáhat";634;612;0.9652996845425867
"dopouštět";751;705;0.9387483355525965
"doslechnout";625;613;0.9808
"hromadit";850;644;0.7576470588235295
"hroutit";681;627;0.920704845814978
"klást";7848;593;0.07556065239551478
"kouknout";1494;640;0.428380187416332
"kroutit";2113;638;0.301940369143398
"líbat";2335;597;0.2556745182012848
"linout";612;589;0.9624183006535948
"měřit";5066;637;0.12574022897749704
"mihnout";678;662;0.976401179941003
"množit";803;651;0.8107098381070984
"myslet";82118;685;0.008341654692028544
"nalézat";1721;621;0.36083672283556073
"namáhat";890;607;0.6820224719101123
"nechávat";6550;694;0.10595419847328244
"nosit";10919;643;0.05888817657294624
"odtáhnout";2140;692;0.3233644859813084
"odvolávat";815;631;0.7742331288343558
"opít";749;577;0.7703604806408545
"otvírat";2245;687;0.3060133630289532
"ovládnout";3702;627;0.1693679092382496
"plnit";5900;598;0.10135593220338983
"podrobit";1588;613;0.38602015113350124
"pohupovat";831;661;0.7954271961492179
"pokládat";4773;584;0.12235491305258747
"poprat";734;687;0.9359673024523161
"poradit";6766;688;0.10168489506355306
"pořádat";5043;568;0.11263137021614118
"potácet";590;572;0.9694915254237289
"potřebovat";41657;599;0.014379336005953381
"použít";18533;604;0.032590514217881617
"povalovat";645;611;0.9472868217054263
"povídat";10937;602;0.05504251622931334
"prohánět";945;678;0.7174603174603175
"prolínat";753;616;0.8180610889774237
"promítnout";1191;691;0.5801847187237615
"propadat";1396;630;0.4512893982808023
"předklonit";687;650;0.9461426491994177
"převléknout";808;609;0.7537128712871287
"připojovat";929;564;0.6071044133476857
"přistihnout";1623;555;0.3419593345656192
"přít";676;564;0.834319526627219
"přitisknout";2778;694;0.2498200143988481
"přizpůsobovat";1076;596;0.5539033457249071
"rozbrečet";721;643;0.8918169209431346
"rozcházet";663;620;0.9351432880844646
"rozléhat";583;572;0.9811320754716981
"rozprostírat";629;569;0.904610492845787
"rozrůst";642;627;0.9766355140186916
"roztřást";698;565;0.8094555873925502
"sebrat";4714;657;0.13937208315655494
"sehnout";730;681;0.9328767123287671
"sevřít";3235;615;0.1901081916537867
"slušet";2519;590;0.23421992854307264
"soudit";4568;625;0.1368213660245184
"spekulovat";1393;596;0.4278535534816942
"splést";1458;685;0.46982167352537724
"stačit";31108;580;0.018644721615018643
"stihnout";6165;586;0.09505271695052717
"stočit";1122;578;0.5151515151515151
"svléknout";1628;604;0.371007371007371
"tisknout";2859;694;0.2427422175585869
"topit";1259;690;0.5480540111199365
"toulat";725;688;0.9489655172413793
"ubytovat";1194;609;0.5100502512562815
"ukládat";3041;672;0.22097994080894443
"umět";25984;628;0.024168719211822662
"uvažovat";10398;649;0.06241584920176957
"uvolňovat";1604;651;0.40586034912718205
"uzavírat";2613;557;0.2131649445082281
"uzdravit";994;679;0.6830985915492958
"vléci";1225;631;0.5151020408163265
"vlnit";659;593;0.8998482549317147
"vloupat";604;569;0.9420529801324503
"vymanit";790;587;0.7430379746835443
"vynořovat";687;651;0.9475982532751092
"vyplácet";1322;610;0.46142208774583965
"vyřešit";6511;696;0.10689602211641837
"vysmívat";699;656;0.9384835479256081
"vytrácet";694;650;0.9365994236311239
"vzepřít";653;567;0.8683001531393568
"zachránit";8534;607;0.07112725568314976
"zachtít";658;650;0.9878419452887538
"zachytit";5586;677;0.12119584675975653
"zakládat";2424;587;0.24216171617161716
"zakousnout";684;567;0.8289473684210527
"zamýšlet";1421;606;0.42646023926812104
"zaplést";825;567;0.6872727272727273
"zapojovat";928;613;0.6605603448275862
"zašklebit";710;699;0.9845070422535211
"zbavovat";1201;673;0.5603663613655288
"zdráhat";616;556;0.9025974025974026
"zmenšit";1227;658;0.5362673186634067
"zmenšovat";1084;700;0.6457564575645757
"zobrazit";2524;700;0.277337559429477
"zvětšit";1327;562;0.4235116804822909
"bojovat";10543;452;0.0428720478042303
"brodit";500;449;0.898
"cpát";1035;475;0.45893719806763283
"číst";18775;495;0.02636484687083888
"dodávat";11486;471;0.04100644262580533
"donést";2207;515;0.23334843679202538
"doplňovat";4182;531;0.12697274031563846
"dusit";1633;514;0.31475811390079605
"hájit";2106;518;0.2459639126305793
"hodnotit";5968;449;0.07523458445040214
"hrabat";958;510;0.5323590814196242
"chránit";7916;484;0.06114199090449722
"chytat";2296;473;0.20601045296167247
"chytnout";2104;515;0.24477186311787072
"kochat";506;480;0.9486166007905138
"lámat";2089;494;0.23647678314983245
"míhat";515;494;0.9592233009708738
"nakazit";912;471;0.5164473684210527
"natáčet";2213;506;0.22864889290555807
"natahovat";1332;469;0.3521021021021021
"nořit";607;521;0.8583196046128501
"oddělit";2632;553;0.21010638297872342
"odtrhnout";1483;484;0.3263654753877276
"ohlásit";2213;482;0.21780388612742882
"otřásat";725;454;0.6262068965517241
"plánovat";6911;466;0.06742873679641152
"plížit";534;509;0.9531835205992509
"pobavit";1619;468;0.2890673255095738
"podít";517;482;0.9323017408123792
"pojit";944;517;0.5476694915254238
"položit";14070;501;0.03560767590618337
"pomstít";845;552;0.6532544378698225
"posmívat";575;555;0.9652173913043478
"posouvat";1336;550;0.4116766467065868
"potulovat";506;489;0.9664031620553359
"probojovat";507;454;0.8954635108481263
"prodlužovat";1161;474;0.4082687338501292
"prodrat";501;447;0.8922155688622755
"proplétat";597;499;0.8358458961474037
"provést";12850;447;0.03478599221789883
"předvést";4885;526;0.10767656090071648
"překrývat";772;445;0.5764248704663213
"přiklánět";492;480;0.975609756097561
"přiklonit";499;482;0.9659318637274549
"přistěhovat";468;455;0.9722222222222222
"radit";3831;528;0.13782302270947533
"rozbít";2503;501;0.20015980823012386
"rozbušit";510;476;0.9333333333333333
"rozjíždět";708;456;0.6440677966101694
"rozletět";541;516;0.9537892791127541
"rozlévat";576;450;0.78125
"rozlít";670;463;0.691044776119403
"rozpustit";1533;473;0.3085453359425962
"rozrůstat";491;456;0.9287169042769857
"rvát";1121;473;0.42194469223907227
"sblížit";622;452;0.7266881028938906
"setmít";477;476;0.9979035639412998
"seznamovat";914;479;0.524070021881838
"schoulit";488;445;0.9118852459016393
"sjet";1948;460;0.23613963039014374
"slavit";4548;477;0.10488126649076517
"slyšet";34792;497;0.014284893078868705
"spřátelit";575;526;0.9147826086956522
"strhnout";2853;484;0.169645986680687
"sunout";640;547;0.8546875
"svalit";662;536;0.8096676737160121
"svíjet";514;454;0.8832684824902723
"šetřit";4258;480;0.11272898074213246
"tázat";616;525;0.8522727272727273
"těžit";2105;522;0.24798099762470308
"tvrdit";20445;486;0.023771093176815847
"uchylovat";506;495;0.9782608695652174
"usazovat";632;528;0.8354430379746836
"utrhnout";1125;485;0.4311111111111111
"uvelebit";542;513;0.9464944649446494
"vdávat";554;471;0.8501805054151624
"věřit";29040;455;0.015668044077134985
"vinout";503;451;0.8966202783300199
"vydařit";502;492;0.9800796812749004
"vyděsit";2003;509;0.25411882176734896
"vyklubat";522;510;0.9770114942528736
"vymknout";525;459;0.8742857142857143
"vymlouvat";584;484;0.8287671232876712
"vypařit";559;517;0.924865831842576
"vyslovit";4282;506;0.11816907986921998
"vystřídat";2944;539;0.18308423913043478
"vznést";1095;533;0.4867579908675799
"vžít";516;465;0.9011627906976745
"zabydlet";556;461;0.829136690647482
"zaseknout";588;493;0.8384353741496599
"zatočit";1054;457;0.4335863377609108
"zavírat";2234;491;0.2197851387645479
"zazubit";497;493;0.9919517102615694
"zdařit";474;465;0.9810126582278481
"zklidnit";967;520;0.5377456049638056
