order,lemma,frequency,ipm
"3063","poškrabat","31"
"3064","sjednávat","31"
"3065","prořezávat","31"
"3066","vydovádět","31"
"3067","zakuklit","31"
"3068","doptat","31"
"3069","odkulit","31"
"3070","zkoncentrovat","31"
"3071","hubnout","31"
"3072","smýt","31"
"3073","vyklopit","31"
"3074","konstruovat","31"
"3075","rozbřesknout","31"
"3076","roznemoci","31"
"3077","zahlubovat","31"
"3078","chodívat","31"
"3079","odpálit","31"
"3080","zajiskřit","31"
"3081","prostřílet","31"
"3082","zvládat","31"
"3083","vrývat","31"
"3084","ošetřit","31"
"3085","obcházet","31"
"3086","zaručovat","31"
"3087","uvázat","31"
"3088","bušit","31"
"3089","oživovat","31"
"3090","přidružovat","31"
"3091","scházívat","31"
"3092","zvonit","31"
"3093","tlemit","31"
"3094","zohledňovat","31"
"3095","preferovat","30"
"3096","potlačit","30"
"3097","vyprodat","30"
"3098","pitvat","30"
"3099","vyřazovat","30"
"3100","pěnit","30"
"3101","přimíchat","30"
"3102","poplácávat","30"
"3103","propalovat","30"
"3104","vyvlíknout","30"
"3105","odporovat","30"
"3106","čurat","30"
"3107","štrachat","30"
"3108","vytisknout","30"
"3109","slibovat","30"
"3110","odpojovat","30"
"3111","ztrapňovat","30"
"3112","procvičovat","30"
"3113","filtrovat","30"
"3114","napadat","30"
"3115","povolit","30"
"3116","uhnout","30"
"3117","servat","30"
"3118","drtit","30"
"3119","vyhejbat","30"
"3120","ověřit","30"
"3121","vyhranit","30"
"3122","převtělovat","30"
"3123","opatřit","30"
"3124","kopnout","30"
"3125","rozmyslit","30"
"3126","zviklat","30"
"3127","sklápět","30"
"3128","ustoupit","30"
"3129","zhodnocovat","30"
"3130","skočit","30"
"3131","propít","30"
"3132","zpevňovat","30"
"3133","rozpliznout","30"
"3134","vyhledat","30"
"3135","vyklenout","30"
"3136","přepočítávat","29"
"3137","zahrnout","29"
"3138","modifikovat","29"
"3139","rozstřikovat","29"
"3140","pochlapit","29"
"3141","podvádět","29"
"3142","kurvit","29"
"3143","ozdobit","29"
"3144","rozmělňovat","29"
"3145","zatřepetat","29"
"3146","provětrat","29"
"3147","vykupovat","29"
"3148","rozdvojovat","29"
"3149","zaštítit","29"
"3150","zanedbat","29"
"3151","odříkat","29"
"3152","rochnit","29"
"3153","svázat","29"
"3154","rozpalovat","29"
"3155","vyškrabat","29"
"3156","připočíst","29"
"3157","častovat","29"
"3158","bičovat","29"
"3159","nastydnout","29"
"3160","navštívit","29"
"3161","rozbujet","29"
"3162","kalit","29"
"3163","rozhrnout","29"
"3164","prozrazovat","29"
"3165","přehrát","29"
"3166","shledávat","29"
"3167","doučit","29"
"3168","poplést","29"
"3169","patlat","29"
"3170","nastrojit","29"
"3171","podpírat","29"
"3172","pozapomenout","29"
"3173","vyhovět","29"
"3174","konsolidovat","29"
"3175","rozohňovat","29"
"3176","dodržet","29"
"3177","rozmachovat","29"
"3178","odemknout","29"
"3179","makat","29"
"3180","jímat","29"
"3181","rozvibrovat","29"
"3182","dohánět","29"
"3183","pohltit","29"
"3184","zmáčknout","29"
"3185","tužit","29"
"3186","přemlouvat","29"
"3187","ochutnávat","29"
"3188","zrušovat","28"
"3189","poškozovat","28"
"3190","ochudit","28"
"3191","opomíjet","28"
"3192","snímat","28"
"3193","publikovat","28"
"3194","pojednávat","28"
"3195","ustupovat","28"
"3196","shodit","28"
"3197","namíchnout","28"
"3198","ospravedlnit","28"
"3199","předzásobit","28"
"3200","dobít","28"
"3201","porážet","28"
"3202","doručovat","28"
"3203","ututlat","28"
"3204","vylhat","28"
"3205","polykat","28"
"3206","pokořit","28"
"3207","zintenzívnit","28"
"3208","laskat","28"
"3209","souhlasit","28"
"3210","smrskávat","28"
"3211","poznamenat","28"
"3212","pomyslet","28"
"3213","naverbovat","28"
"3214","zhulit","28"
"3215","zamítat","28"
"3216","prozkoumat","28"
"3217","upřesňovat","28"
"3218","zanedbávat","28"
"3219","vyrážet","28"
"3220","zbrzdit","28"
"3221","porazit","28"
"3222","pohnat","28"
"3223","vyvolat","28"
"3224","modelovat","28"
"3225","zakrývat","28"
"3226","počurávat","28"
"3227","ukončovat","28"
"3228","žehlit","28"
"3229","vynakládat","28"
"3230","uplácet","27"
"3231","syntetizovat","27"
"3232","přiotrávit","27"
"3233","zašpinit","27"
"3234","infikovat","27"
"3235","mejlit","27"
"3236","vyznačit","27"
"3237","zakonzervovat","27"
"3238","rozvodnit","27"
"3239","dopálit","27"
"3240","zakopávat","27"
"3241","obalovat","27"
"3242","ukolébat","27"
"3243","převlíkat","27"
"3244","zamaskovat","27"
"3245","zadírat","27"
"3246","vypálit","27"
"3247","odlíčit","27"
"3248","vyvracet","27"
"3249","shazovat","27"
"3250","ustrnout","27"
"3251","zaoblit","27"
"3252","sklopit","27"
"3253","domáknout","27"
"3254","zanést","27"
"3255","odbelhat","27"
"3256","stisknout","27"
"3257","očišťovat","27"
"3258","otužovat","27"
"3259","vzpomenout","27"
"3260","vyostřovat","27"
"3261","protestovat","27"
"3262","vlichotit","27"
"3263","předložit","27"
"3264","opomenout","27"
"3265","přeřeknout","27"
"3266","uznat","27"
"3267","zkontrolovat","27"
"3268","klasifikovat","27"
"3269","připsat","27"
"3270","vypracovávat","27"
"3271","navršit","27"
"3272","vyprdnout","27"
"3273","bodovat","26"
"3274","docilovat","26"
"3275","ozřejmit","26"
"3276","pozabíjet","26"
"3277","zavolat","26"
"3278","osmělovat","26"
"3279","hryzat","26"
"3280","znít","26"
"3281","zpochybňovat","26"
"3282","překlápět","26"
"3283","namontovat","26"
"3284","rozjasňovat","26"
"3285","zabejvat","26"
"3286","zásobovat","26"
"3287","vynechat","26"
"3288","vtělovat","26"
"3289","vysušovat","26"
"3290","zamlžovat","26"
"3291","zhatit","26"
"3292","jiskřit","26"
"3293","rozlétat","26"
"3294","zorganizovat","26"
"3295","zadržet","26"
"3296","ukvapovat","26"
"3297","odlehčit","26"
"3298","existovat","26"
"3299","nastřádat","26"
"3300","odbourávat","26"
"3301","zploštit","26"
"3302","podepřít","26"
"3303","vyhřát","26"
"3304","rozstonat","26"
"3305","vykulit","26"
"3306","vyfiknout","26"
"3307","modrat","26"
"3308","vyjet","26"
"3309","poděkovat","26"
"3310","navrhnout","26"
"3311","zatýkat","26"
"3312","pronášet","26"
"3313","ustanovit","26"
"3314","zasílat","26"
"3315","zapařit","26"
"3316","potřít","26"
"3317","omývat","26"
"3318","upejpat","26"
"3319","bratříčkovat","26"
"3320","vysvléci","26"
"3321","zahnízdit","26"
"3322","rozeznat","26"
"3323","oprášit","26"
"3324","namluvit","26"
"3325","vrazit","26"
"3326","dovolovat","26"
"3327","vztáhnout","26"
"3328","máčet","26"
"3329","zdůvodňovat","26"
"3330","kontaktovat","26"
"3331","normalizovat","26"
"3332","přerodit","26"
"3333","exprimovat","25"
"3334","připočítávat","25"
"3335","optimalizovat","25"
"3336","proniknout","25"
"3337","požádat","25"
"3338","rozhánět","25"
"3339","vedrat","25"
"3340","předčítat","25"
"3341","popadnout","25"
"3342","nachodit","25"
"3343","nachylovat","25"
"3344","kultivovat","25"
"3345","ukvapit","25"
"3346","rozklenout","25"
"3347","propůjčovat","25"
"3348","vyvěšovat","25"
"3349","poztrácet","25"
"3350","vtipkovat","25"
"3351","nadít","25"
"3352","rozpojit","25"
"3353","utnout","25"
"3354","potrestat","25"
"3355","prožívat","25"
"3356","zaměnit","25"
"3357","trýznit","25"
"3358","nasměrovat","25"
"3359","odírat","25"
"3360","uniknout","25"
"3361","kmitat","25"
"3362","vylézt","25"
"3363","vyplazit","25"
"3364","rozkmitat","25"
"3365","přirovnat","25"
"3366","vykecávat","25"
"3367","včlenit","25"
"3368","uvážit","25"
"3369","přikrývat","25"
"3370","doplatit","25"
"3371","tkát","25"
"3372","zazmítat","25"
"3373","zatáčet","25"
"3374","předpovídat","25"
"3375","odřít","25"
"3376","rozdrolit","25"
"3377","docházet","25"
"3378","zešeřit","25"
"3379","asimilovat","25"
"3380","utlumit","25"
"3381","odtrhávat","25"
"3382","přetáčet","25"
"3383","povýšit","25"
"3384","kotvit","24"
"3385","danit","24"
"3386","archivovat","24"
"3387","přestavět","24"
"3388","diagnostikovat","24"
"3389","vnést","24"
"3390","zaútočit","24"
"3391","zrealizovat","24"
"3392","opisovat","24"
"3393","rozezvučit","24"
"3394","vystřelit","24"
"3395","vystoupit","24"
"3396","umocňovat","24"
"3397","zastřít","24"
"3398","odjíždět","24"
"3399","rozvášnit","24"
"3400","vzdout","24"
"3401","navonět","24"
"3402","zasytit","24"
"3403","rozeznět","24"
"3404","naznačit","24"
"3405","stoupat","24"
"3406","nakrucovat","24"
"3407","vynechávat","24"
"3408","zacelovat","24"
"3409","roznášet","24"
"3410","sestupovat","24"
"3411","napadnout","24"
"3412","zhnusit","24"
"3413","tmít","24"
"3414","přispívat","24"
"3415","rozpadávat","24"
"3416","zpřetrhat","24"
"3417","zpíjet","24"
"3418","protrápit","24"
"3419","zhotovit","24"
"3420","zesílit","24"
"3421","nařizovat","24"
"3422","zařehtat","24"
"3423","děkovat","24"
"3424","probourat","24"
"3425","zaslíbit","24"
"3426","napomínat","24"
"3427","svazovat","24"
"3428","mobilizovat","24"
"3429","odkolébat","24"
"3430","potlačovat","24"
"3431","upozornit","24"
"3432","pozeptat","24"
"3433","vykřiknout","24"
"3434","stimulovat","24"
"3435","vyvazovat","23"
"3436","odvodit","23"
"3437","polarizovat","23"
"3438","obrážet","23"
"3439","odbourat","23"
"3440","dávkovat","23"
"3441","zahnat","23"
"3442","pokřtít","23"
"3443","odvděčovat","23"
"3444","sportovat","23"
"3445","privatizovat","23"
"3446","zatopit","23"
"3447","proslechnout","23"
"3448","zadržovat","23"
"3449","zasvětit","23"
"3450","vybouřit","23"
"3451","pocházet","23"
"3452","ustrojit","23"
"3453","nabádat","23"
"3454","prohřívat","23"
"3455","vlamovat","23"
"3456","obsadit","23"
"3457","stlačovat","23"
"3458","vemlouvat","23"
"3459","sešikovat","23"
"3460","rozebrat","23"
"3461","nabodnout","23"
"3462","rozostřovat","23"
"3463","rozcvičit","23"
"3464","vyjíždět","23"
"3465","hmoždit","23"
"3466","přát","23"
"3467","transportovat","23"
"3468","vhrnout","23"
"3469","ujasnit","23"
"3470","nalokat","23"
"3471","stékat","23"
"3472","ubezpečovat","23"
"3473","pojídat","23"
"3474","vyvalovat","23"
"3475","proplazit","23"
"3476","utrhovat","23"
"3477","namnožit","23"
"3478","ráčit","23"
"3479","šlechtit","23"
"3480","smýkat","23"
"3481","projednat","23"
"3482","zastupovat","23"
"3483","dopracovávat","23"
"3484","ucpávat","23"
"3485","páchat","23"
"3486","plout","23"
"3487","odesílat","23"
"3488","domyslet","23"
"3489","všimnout","23"
"3490","olíznout","23"
"3491","rozhorlit","23"
"3492","poutat","23"
"3493","odvinout","23"
"3494","vstoupit","23"
"3495","povyrazit","23"
"3496","připotácet","23"
"3497","napíchnout","23"
"3498","zohlednit","22"
"3499","dokopat","22"
"3500","přivazovat","22"
"3501","zaučovat","22"
"3502","znázorňovat","22"
"3503","mejt","22"
"3504","narážet","22"
"3505","opracovávat","22"
"3506","přezouvat","22"
"3507","shrbit","22"
"3508","navíjet","22"
"3509","zašívat","22"
"3510","rozžehnout","22"
"3511","skoncovat","22"
"3512","pochcat","22"
"3513","skýtat","22"
"3514","žrát","22"
"3515","hlásat","22"
"3516","vydírat","22"
"3517","zemřít","22"
"3518","trvat","22"
"3519","zatoužit","22"
"3520","plesknout","22"
"3521","smluvit","22"
"3522","omílat","22"
"3523","vonět","22"
"3524","spasit","22"
"3525","prolamovat","22"
"3526","postříkat","22"
"3527","zaoblovat","22"
"3528","kout","22"
"3529","přinést","22"
"3530","strhat","22"
"3531","oloupat","22"
"3532","dodělávat","22"
"3533","vysekat","22"
"3534","zabavovat","22"
"3535","picnout","22"
"3536","rozpoznat","22"
"3537","zatřepat","22"
"3538","podmiňovat","22"
"3539","čůrat","22"
"3540","zajet","22"
"3541","zředit","22"
"3542","znehodnotit","21"
"3543","postoupit","21"
"3544","prohrávat","21"
"3545","obsazovat","21"
"3546","dojit","21"
"3547","naplánovat","21"
"3548","rozpohybovat","21"
"3549","schválit","21"
"3550","vystrojit","21"
"3551","rozeštkat","21"
"3552","posilňovat","21"
"3553","fungovat","21"
"3554","uprdnout","21"
"3555","odvléci","21"
"3556","svolat","21"
"3557","nacvičovat","21"
"3558","dorazit","21"
"3559","napouštět","21"
"3560","rozparádit","21"
"3561","přiostřovat","21"
"3562","vysilovat","21"
"3563","uškrtit","21"
"3564","vysemenit","21"
"3565","kojit","21"
"3566","opanovat","21"
"3567","sundat","21"
"3568","vyhrabávat","21"
"3569","najímat","21"
"3570","vynést","21"
"3571","roztleskat","21"
"3572","zesměšňovat","21"
"3573","rdít","21"
"3574","rozesadit","21"
"3575","ztížit","21"
"3576","obměkčit","21"
"3577","sežrat","21"
"3578","oddělat","21"
"3579","rozrazit","21"
"3580","sepnout","21"
"3581","rozcinkat","21"
"3582","posypat","21"
"3583","pocvičit","21"
"3584","koulovat","21"
"3585","spadnout","21"
"3586","přiházet","21"
"3587","spláchnout","21"
"3588","předvídat","21"
"3589","přeškolit","21"
"3590","předřít","21"
"3591","zažít","21"
"3592","rozštípnout","21"
"3593","zabudovat","21"
"3594","rozprskávat","21"
"3595","uchlastat","21"
"3596","kosit","21"
"3597","oťukávat","21"
"3598","dovršit","21"
"3599","upřednostňovat","21"
"3600","prosmeknout","21"
"3601","přinášet","21"
"3602","nasčítat","21"
"3603","vytřít","21"
"3604","zvěčnit","21"
"3605","propéci","21"
"3606","řvát","21"
"3607","vyprodukovat","20"
"3608","vyzářit","20"
"3609","odsát","20"
"3610","rozmíchat","20"
"3611","napást","20"
"3612","předělat","20"
"3613","okrádat","20"
"3614","doznávat","20"
"3615","přikročit","20"
"3616","upřesnit","20"
"3617","nadnášet","20"
"3618","vnášet","20"
"3619","namačkat","20"
"3620","odhlašovat","20"
"3621","kočkovat","20"
"3622","vevalit","20"
"3623","uchechtávat","20"
"3624","kuckat","20"
"3625","završovat","20"
"3626","zatížit","20"
"3627","restartovat","20"
"3628","zakřivovat","20"
"3629","rozžehnat","20"
"3630","zůstávat","20"
"3631","rozeznívat","20"
"3632","vymyslit","20"
"3633","ráchat","20"
"3634","vyžít","20"
"3635","zpronevěřovat","20"
"3636","piplat","20"
"3637","rozbalovat","20"
"3638","utrápit","20"
"3639","promíjet","20"
"3640","oslavit","20"
"3641","pokárat","20"
"3642","vehnat","20"
"3643","rozpoznávat","20"
"3644","povozit","20"
"3645","rozhučet","20"
"3646","přispět","20"
"3647","vyšourat","20"
"3648","uvědomit","20"
"3649","infiltrovat","20"
"3650","střetat","20"
"3651","vytlačit","20"
"3652","tříbit","20"
"3653","překračovat","20"
"3654","započíst","20"
"3655","rozprodat","20"
"3656","zkontaktovat","20"
"3657","těšívat","20"
"3658","usnášet","19"
"3659","zateplovat","19"
"3660","chybovat","19"
"3661","dovršovat","19"
"3662","roztírat","19"
"3663","zafixovat","19"
"3664","korigovat","19"
"3665","směšovat","19"
"3666","vykřesat","19"
"3667","zakecat","19"
"3668","porozumět","19"
"3669","zneklidňovat","19"
"3670","povznášet","19"
"3671","ulejvat","19"
"3672","kecat","19"
"3673","napovídat","19"
"3674","odchlipovat","19"
"3675","probíhat","19"
"3676","oslovit","19"
"3677","pohladit","19"
"3678","katapultovat","19"
"3679","rozsadit","19"
"3680","předjíždět","19"
"3681","posbírat","19"
"3682","rozkývat","19"
"3683","vykadit","19"
"3684","zjemňovat","19"
"3685","prosmyknout","19"
"3686","přetáhnout","19"
"3687","podniknout","19"
"3688","směňovat","19"
"3689","vymáhat","19"
"3690","občerstvovat","19"
"3691","převézt","19"
"3692","zahryzávat","19"
"3693","obdělávat","19"
"3694","odklopit","19"
"3695","vpálit","19"
"3696","orat","19"
"3697","zužitkovat","19"
"3698","promíchávat","19"
"3699","zprovoznit","19"
"3700","oklamat","19"
"3701","spatřovat","19"
"3702","opásat","19"
"3703","rozmočit","19"
"3704","udřít","19"
"3705","improvizovat","19"
"3706","vzhlédnout","19"
"3707","rozmazlovat","19"
"3708","vyzdvihovat","19"
"3709","vypěstovat","19"
"3710","rozvětvit","19"
"3711","obarvit","19"
"3712","otiskovat","19"
"3713","vyndat","19"
"3714","připodobňovat","19"
"3715","tlumit","19"
"3716","zplošťovat","19"
"3717","týrat","19"
"3718","uslyšet","19"
"3719","vykecat","19"
"3720","osvěžovat","19"
"3721","proklikat","19"
"3722","propálit","19"
"3723","zhušťovat","19"
"3724","řetězit","19"
"3725","zkopírovat","19"
"3726","odčerpávat","19"
"3727","znehodnocovat","19"
"3728","sehrávat","18"
"3729","koučovat","18"
"3730","zdanit","18"
"3731","zabraňovat","18"
"3732","relaxovat","18"
"3733","prověřit","18"
"3734","připustit","18"
"3735","tipovat","18"
"3736","projíst","18"
"3737","vyzývat","18"
"3738","připnout","18"
"3739","separovat","18"
"3740","převzít","18"
"3741","exportovat","18"
"3742","splatit","18"
"3743","rozburácet","18"
"3744","vystavět","18"
"3745","ožírat","18"
"3746","referovat","18"
"3747","procvičit","18"
"3748","přežrat","18"
"3749","akceptovat","18"
"3750","uspat","18"
"3751","odepsat","18"
"3752","doplížit","18"
"3753","pochodovat","18"
"3754","profesionalizovat","18"
"3755","vyřezávat","18"
"3756","zasypávat","18"
"3757","dokodrcat","18"
"3758","škorpit","18"
"3759","obrušovat","18"
"3760","osahávat","18"
"3761","spřádat","18"
"3762","zasypat","18"
"3763","vpravovat","18"
"3764","ukousat","18"
"3765","střádat","18"
"3766","škrabat","18"
"3767","ublížit","18"
"3768","rozhořívat","18"
"3769","přetěžovat","18"
"3770","zahustit","18"
"3771","fandit","18"
"3772","hodovat","18"
"3773","kompromitovat","18"
"3774","vhánět","18"
"3775","zablýskat","18"
"3776","přikolébat","18"
"3777","kondenzovat","18"
"3778","vydouvat","18"
"3779","vyštrachat","18"
"3780","pelešit","18"
"3781","vplétat","18"
"3782","vymalovat","18"
"3783","mlžit","18"
"3784","vyškolit","18"
"3785","vykreslit","18"
"3786","shrnovat","18"
"3787","zablyštět","18"
"3788","diskvalifikovat","18"
"3789","sesmeknout","18"
"3790","odemykat","18"
"3791","způsobit","18"
"3792","objasňovat","18"
"3793","vysypávat","18"
"3794","rozvonět","18"
"3795","rýt","18"
"3796","nahřívat","18"
"3797","ponížit","18"
"3798","strčit","18"
"3799","rozmotat","18"
"3800","zapíjet","18"
"3801","uvelebovat","18"
"3802","roztřepit","18"
"3803","napřít","18"
"3804","doladit","18"
"3805","přelomit","18"
"3806","dolovat","18"
"3807","uvědomovat","18"
"3808","uchycovat","18"
"3809","situovat","18"
"3810","modlívat","18"
"3811","rehabilitovat","18"
"3812","proinvestovat","17"
"3813","zabudovávat","17"
"3814","zálohovat","17"
"3815","implementovat","17"
"3816","zdvojovat","17"
"3817","pronajmout","17"
"3818","stříkat","17"
"3819","šroubovat","17"
"3820","absorbovat","17"
"3821","přetavovat","17"
"3822","rozčlenit","17"
"3823","nacestovat","17"
"3824","přitlačit","17"
"3825","nakumulovat","17"
"3826","rozutíkat","17"
"3827","potahovat","17"
"3828","vylomit","17"
"3829","vytvarovat","17"
"3830","pomačkat","17"
"3831","zdesetinásobit","17"
"3832","škvířit","17"
"3833","prokrvit","17"
"3834","chmuřit","17"
"3835","detekovat","17"
"3836","zastrašit","17"
"3837","žinýrovat","17"
"3838","přepálit","17"
"3839","rozrušovat","17"
"3840","zraňovat","17"
"3841","popelit","17"
"3842","ukojit","17"
"3843","škrtnout","17"
"3844","nasunout","17"
"3845","připíjet","17"
"3846","zatmívat","17"
"3847","blokovat","17"
"3848","požírat","17"
"3849","skandovat","17"
"3850","rozbouřit","17"
"3851","drhnout","17"
"3852","zažírat","17"
"3853","stlačit","17"
"3854","podusit","17"
"3855","stávkovat","17"
"3856","opatřovat","17"
"3857","vyrývat","17"
"3858","zaháknout","17"
"3859","dojednávat","17"
"3860","důvěřovat","17"
"3861","vykřičet","17"
"3862","pokřivit","17"
"3863","utáhnout","17"
"3864","zamést","17"
"3865","rozvinovat","17"
"3866","napodobovat","17"
"3867","rozplétat","17"
"3868","vyslat","17"
"3869","vlámat","17"
"3870","zostřit","17"
"3871","vykrmit","17"
"3872","směřovat","17"
"3873","krášlit","17"
"3874","ošklíbat","17"
"3875","vyparádit","17"
"3876","zašmodrchat","17"
"3877","doplahočit","17"
"3878","pochichtávat","17"
"3879","napřahovat","17"
"3880","vytrhávat","17"
"3881","obkládat","17"
"3882","udělit","17"
"3883","zaplavit","17"
"3884","vykrádat","17"
"3885","pokročit","17"
"3886","ošidit","17"
"3887","zmobilizovat","17"
"3888","prokrvovat","17"
"3889","umocnit","17"
"3890","zdiskreditovat","17"
"3891","nakopnout","17"
"3892","destilovat","17"
"3893","čvachtat","17"
"3894","kráčet","17"
"3895","přehodit","17"
"3896","zauzlit","17"
"3897","nabývat","17"
"3898","slepovat","17"
"3899","prostřít","17"
"3900","neutralizovat","16"
"3901","vynaložit","16"
"3902","filmovat","16"
"3903","koordinovat","16"
"3904","leštit","16"
"3905","přimíchávat","16"
"3906","přepracovat","16"
"3907","zběhnout","16"
"3908","nabudit","16"
"3909","rozlítnout","16"
"3910","zavinout","16"
"3911","přejet","16"
"3912","zahltit","16"
"3913","sít","16"
"3914","rozmáznout","16"
"3915","vylupovat","16"
"3916","reflektovat","16"
"3917","obědvat","16"
"3918","přivážet","16"
"3919","zkvalitnit","16"
"3920","popichovat","16"
"3921","polemizovat","16"
"3922","navléci","16"
"3923","zatemnit","16"
"3924","prohledávat","16"
"3925","promáčknout","16"
"3926","ksichtit","16"
"3927","nastříkat","16"
"3928","padnout","16"
"3929","namlsat","16"
"3930","otálet","16"
"3931","pojmenovávat","16"
"3932","zapichovat","16"
"3933","zmrazit","16"
"3934","vyložit","16"
"3935","ventilovat","16"
"3936","zregenerovat","16"
"3937","provokovat","16"
"3938","odpalovat","16"
"3939","přistihovat","16"
"3940","mávat","16"
"3941","povalit","16"
"3942","sloupnout","16"
"3943","osypat","16"
"3944","posoudit","16"
"3945","zalepit","16"
"3946","projasňovat","16"
"3947","cákat","16"
"3948","parádit","16"
"3949","rozsekat","16"
"3950","demontovat","16"
"3951","tvrdívat","16"
"3952","stmelit","16"
"3953","nasupit","16"
"3954","zocelit","16"
"3955","naslouchat","16"
"3956","namydlit","16"
"3957","povléci","16"
"3958","poučovat","16"
"3959","utužit","16"
"3960","přehazovat","16"
"3961","pobláznit","16"
"3962","poničit","16"
"3963","provrtávat","16"
"3964","masírovat","16"
"3965","pomočovat","16"
"3966","vycvičit","16"
"3967","rozkecat","16"
"3968","povzbudit","16"
"3969","odrovnat","16"
"3970","omotávat","16"
"3971","pomlouvat","16"
"3972","smávat","16"
"3973","čelit","16"
"3974","kárat","16"
"3975","růst","16"
"3976","napálit","16"
"3977","zasunovat","16"
"3978","koncipovat","16"
"3979","vyrvat","16"
"3980","kmitnout","16"
"3981","nasát","15"
"3982","reformovat","15"
"3983","dotvářet","15"
"3984","umožňovat","15"
"3985","programovat","15"
"3986","pojímat","15"
"3987","relativizovat","15"
"3988","proplácet","15"
"3989","přichytávat","15"
"3990","rozvážet","15"
"3991","degradovat","15"
"3992","utužovat","15"
"3993","zacyklit","15"
"3994","šermovat","15"
"3995","zastírat","15"
"3996","zjančit","15"
"3997","znovuzrodit","15"
"3998","uřeknout","15"
"3999","zrekonstruovat","15"
"4000","rozhazovat","15"
"4001","přecpat","15"
"4002","máchat","15"
"4003","louhovat","15"
"4004","šplouchat","15"
"4005","rozšklebit","15"
"4006","připínat","15"
"4007","vožrat","15"
"4008","přikutálet","15"
"4009","rozeslat","15"
"4010","osvětlovat","15"
"4011","foukat","15"
"4012","odklízet","15"
"4013","darovat","15"
"4014","porcovat","15"
"4015","dokládat","15"
"4016","pohodnout","15"
"4017","zapřáhnout","15"
"4018","prolévat","15"
"4019","materializovat","15"
"4020","povytáhnout","15"
"4021","oplachovat","15"
"4022","dodělat","15"
"4023","zruinovat","15"
"4024","ukáznit","15"
"4025","připodobnit","15"
"4026","přivírat","15"
"4027","přestupovat","15"
"4028","vyhrožovat","15"
"4029","vybelhat","15"
"4030","přežírat","15"
"4031","proviňovat","15"
"4032","nastolit","15"
"4033","provrtat","15"
"4034","vyhojit","15"
"4035","přesytit","15"
"4036","pronásledovat","15"
"4037","rosit","15"
"4038","vstřikovat","15"
"4039","šlápnout","15"
"4040","ukotvit","15"
"4041","odplavit","15"
"4042","přihlédnout","15"
"4043","přivézt","15"
"4044","udávit","15"
"4045","dloužit","15"
"4046","odpočítávat","15"
"4047","protrhat","15"
"4048","zdeformovat","15"
"4049","učíst","15"
"4050","zakulacovat","15"
"4051","postřelit","15"
"4052","zabarvovat","15"
"4053","boxovat","15"
"4054","odstrkovat","15"
"4055","odhrnout","15"
"4056","rozvolnit","15"
"4057","svářet","15"
"4058","zaostřovat","15"
"4059","vykálet","15"
"4060","zhasínat","15"
"4061","dosazovat","15"
"4062","odkopat","15"
"4063","rozhihňat","15"
"4064","žehnat","15"
"4065","soupeřit","15"
"4066","propírat","15"
"4067","rozdunět","15"
"4068","uzamknout","15"
"4069","sepisovat","15"
"4070","slézt","15"
"4071","snídat","15"
"4072","přibouchnout","15"
"4073","recitovat","15"
"4074","usmažit","15"
"4075","rozvyprávět","15"
"4076","putovat","15"
"4077","nadzvedávat","15"
"4078","škaredit","15"
"4079","vyvěsit","15"
"4080","vřazovat","15"
"4081","zakřičet","15"
"4082","nahřát","15"
"4083","ubližovat","15"
"4084","úročit","15"
"4085","přiopít","15"
"4086","odolávat","15"
"4087","odkázat","15"
"4088","finišovat","14"
"4089","adsorbovat","14"
"4090","vyluhovat","14"
"4091","vymývat","14"
"4092","digitalizovat","14"
"4093","podsouvat","14"
"4094","vyčíslovat","14"
"4095","zamlčovat","14"
"4096","dospívat","14"
"4097","objektivizovat","14"
"4098","oprošťovat","14"
"4099","přetransformovat","14"
"4100","rozrůznit","14"
"4101","implantovat","14"
"4102","vřadit","14"
"4103","dočkávat","14"
"4104","přisávat","14"
"4105","rezignovat","14"
"4106","nakreslit","14"
"4107","psávat","14"
"4108","vysvlékat","14"
"4109","podcenit","14"
"4110","chlácholit","14"
"4111","rozpuknout","14"
"4112","vsouvat","14"
"4113","smlouvat","14"
"4114","následovat","14"
"4115","poděsit","14"
"4116","zápasit","14"
"4117","odstartovat","14"
"4118","zahodit","14"
"4119","kompletovat","14"
"4120","podřezat","14"
"4121","oprašovat","14"
"4122","rozdovádět","14"
"4123","vysunovat","14"
"4124","vyburcovat","14"
"4125","přimhouřit","14"
"4126","vhazovat","14"
"4127","vychytat","14"
"4128","nakvartýrovat","14"
"4129","vjíždět","14"
"4130","stvořit","14"
"4131","doploužit","14"
"4132","smývat","14"
"4133","nakrčit","14"
"4134","simulovat","14"
"4135","pýřit","14"
"4136","uhradit","14"
"4137","vobrátit","14"
"4138","propíjet","14"
"4139","uvazovat","14"
"4140","vyvětrat","14"
"4141","podvést","14"
"4142","mordovat","14"
"4143","hasit","14"
"4144","olupovat","14"
"4145","sbratřit","14"
"4146","svěsit","14"
"4147","sepsat","14"
"4148","osvětlit","14"
"4149","zmodernizovat","14"
"4150","prořítit","14"
"4151","ohmatávat","14"
"4152","rozkrást","14"
"4153","přísahat","14"
"4154","nastoupit","14"
"4155","rozdrtit","14"
"4156","muchlat","14"
"4157","hanbit","14"
"4158","blejskat","14"
"4159","najet","14"
"4160","zakoktávat","14"
"4161","jezdívat","14"
"4162","vyloďovat","14"
"4163","prověsit","14"
"4164","dotočit","14"
"4165","pomnožit","14"
"4166","lítat","14"
"4167","vkročit","14"
"4168","vadit","14"
"4169","vzteknout","14"
